fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached 
1752,77,2020,10,4,Bedwell River,27,coho,85,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
1753,77,2020,10,4,Bedwell River,28,coho,72,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,split caudal fin,0,0,0,,,
1754,77,2020,10,4,Bedwell River,29,coho,94,18,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
1755,77,2020,10,4,Bedwell River,30,coho,84,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
1756,77,2020,10,4,Bedwell River,31,coho,86,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
1757,77,2020,10,4,Bedwell River,32,coho,98,22,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
1758,77,2020,10,4,Bedwell River,33,chum,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1759,77,2020,10,4,Bedwell River,34,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1760,77,2020,10,4,Bedwell River,35,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1761,77,2020,10,4,Bedwell River,36,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1762,77,2020,10,4,Bedwell River,37,chinook,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1763,77,2020,10,4,Bedwell River,38,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1764,77,2020,10,4,Bedwell River,39,chinook,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1765,77,2020,10,4,Bedwell River,40,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1766,77,2020,10,4,Bedwell River,41,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1767,77,2020,10,4,Bedwell River,42,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1768,77,2020,10,4,Bedwell River,43,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1769,77,2020,10,4,Bedwell River,44,chum,42,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,caudal peduncle,0,0,0,,,
1770,77,2020,10,4,Bedwell River,45,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1771,77,2020,10,4,Bedwell River,46,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1772,77,2020,10,4,Bedwell River,47,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1773,77,2020,10,4,Bedwell River,48,chum,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1774,77,2020,10,4,Bedwell River,49,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1775,77,2020,10,4,Bedwell River,50,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1776,77,2020,10,4,Bedwell River,51,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1777,77,2020,10,4,Bedwell River,52,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1778,77,2020,10,4,Bedwell River,53,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1779,77,2020,10,4,Bedwell River,54,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1780,77,2020,10,4,Bedwell River,55,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1781,77,2020,10,4,Bedwell River,56,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1782,77,2020,10,4,Bedwell River,57,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1783,77,2020,10,4,Bedwell River,58,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1784,77,2020,10,4,Bedwell River,59,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1785,77,2020,10,4,Bedwell River,60,chum,40,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,cope scar,1,1,0,,,
1786,77,2020,10,4,Bedwell River,61,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1787,77,2020,10,4,Bedwell River,62,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1788,77,2020,10,4,Bedwell River,63,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1789,78,2020,18,4,North Meares,1,chum,45,7,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,0,,,
1790,78,2020,18,4,North Meares,2,chum,53,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1791,78,2020,18,4,North Meares,3,chum,45,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1792,78,2020,18,4,North Meares,4,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1793,78,2020,18,4,North Meares,5,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1794,78,2020,18,4,North Meares,6,chum,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1795,78,2020,18,4,North Meares,7,chum,41,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1796,78,2020,18,4,North Meares,8,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1797,78,2020,18,4,North Meares,9,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1798,78,2020,18,4,North Meares,10,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1799,78,2020,18,4,North Meares,11,chum,43,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1800,78,2020,18,4,North Meares,12,chum,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1801,78,2020,18,4,North Meares,13,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1802,78,2020,18,4,North Meares,14,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1803,78,2020,18,4,North Meares,15,chum,47,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1804,78,2020,18,4,North Meares,16,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1805,78,2020,18,4,North Meares,17,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1806,78,2020,18,4,North Meares,18,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1807,78,2020,18,4,North Meares,19,chum,49,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1808,78,2020,18,4,North Meares,20,chum,46,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1809,78,2020,18,4,North Meares,21,chum,49,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1810,78,2020,18,4,North Meares,22,chum,55,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1811,78,2020,18,4,North Meares,23,chum,54,10,,3,2,,,,,,,,,,,,,2,,,,,,1,,,,,,,5,1,0,,,
1812,78,2020,18,4,North Meares,24,chum,59,11,1,1,2,,,,,,,,,,,,,,,,1,,,,,,1,1,,flank,4,1,0,,,
1813,78,2020,18,4,North Meares,25,chum,41,7,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,0,,,
1814,78,2020,18,4,North Meares,26,chum,41,7,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,0,0,0,,,
1815,78,2020,18,4,North Meares,27,chum,41,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1816,78,2020,18,4,North Meares,28,chum,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1817,78,2020,18,4,North Meares,29,chum,58,9,,1,1,,,,,,,,,,,,,2,,,,,,,,,1,,,,2,1,0,,,
1818,78,2020,18,4,North Meares,30,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1819,78,2020,18,4,North Meares,31,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1820,78,2020,18,4,North Meares,32,chum,42,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1821,78,2020,18,4,North Meares,33,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1822,78,2020,18,4,North Meares,34,chum,41,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1823,78,2020,18,4,North Meares,35,chum,53,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1824,78,2020,18,4,North Meares,36,chum,42,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1825,78,2020,18,4,North Meares,37,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1826,78,2020,18,4,North Meares,38,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1827,78,2020,18,4,North Meares,39,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1828,78,2020,18,4,North Meares,40,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1829,78,2020,18,4,North Meares,41,chum,41,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1830,78,2020,18,4,North Meares,42,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1831,78,2020,18,4,North Meares,43,chum,49,7,,,2,,,,,,,,,,,,,2,,,1,,,,,,,,,chal scar,2,1,0,,,
1832,78,2020,18,4,North Meares,44,chum,49,8,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,,,
1833,78,2020,18,4,North Meares,45,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1834,78,2020,18,4,North Meares,46,chum,45,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1835,78,2020,18,4,North Meares,47,chum,46,8,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,,,
1836,78,2020,18,4,North Meares,48,chum,44,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1837,78,2020,18,4,North Meares,49,chum,46,7,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,1,0,,,
1838,78,2020,18,4,North Meares,50,chum,57,8,2,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,jaw,5,1,0,,,
1839,79,2020,18,4,Cypre River,1,chinook,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1840,79,2020,18,4,Cypre River,2,chinook,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1841,79,2020,18,4,Cypre River,3,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1842,79,2020,18,4,Cypre River,4,chinook,49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1843,79,2020,18,4,Cypre River,5,chum,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1844,79,2020,18,4,Cypre River,6,chinook,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1845,79,2020,18,4,Cypre River,7,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1846,79,2020,18,4,Cypre River,8,chinook,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1847,79,2020,18,4,Cypre River,9,chinook,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1848,79,2020,18,4,Cypre River,10,chinook,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1849,79,2020,18,4,Cypre River,11,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1850,80,2020,18,4,Cypre River,1,chum,51,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1851,80,2020,18,4,Cypre River,2,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1852,80,2020,18,4,Cypre River,3,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1853,80,2020,18,4,Cypre River,4,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1854,80,2020,18,4,Cypre River,5,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1855,80,2020,18,4,Cypre River,6,chum,56,9,,1,2,,,,,,,,,,,,,2,,,,,,,,,,,,,3,1,0,,,
1856,80,2020,18,4,Cypre River,7,chum,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1857,80,2020,18,4,Cypre River,8,chum,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1858,80,2020,18,4,Cypre River,9,chum,47,7,,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,fish,2,1,0,,,
1859,80,2020,18,4,Cypre River,10,chum,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1860,80,2020,18,4,Cypre River,11,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1861,80,2020,18,4,Cypre River,12,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1862,80,2020,18,4,Cypre River,13,chum,63,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1863,80,2020,18,4,Cypre River,14,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1864,80,2020,18,4,Cypre River,15,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1865,80,2020,18,4,Cypre River,16,chum,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1866,80,2020,18,4,Cypre River,17,chum,50,8,,,,,,,,,,,,,,,,,1,,,,,,,,,,,fish,0,0,0,,,
1867,80,2020,18,4,Cypre River,18,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1868,80,2020,18,4,Cypre River,19,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1869,80,2020,18,4,Cypre River,20,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1870,80,2020,18,4,Cypre River,21,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1871,80,2020,18,4,Cypre River,22,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1872,80,2020,18,4,Cypre River,23,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,
1873,80,2020,18,4,Cypre River,24,chum,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1874,80,2020,18,4,Cypre River,25,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1875,80,2020,18,4,Cypre River,26,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1876,80,2020,18,4,Cypre River,27,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1877,80,2020,18,4,Cypre River,28,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1878,80,2020,18,4,Cypre River,29,chum,51,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1879,80,2020,18,4,Cypre River,30,chinook,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ripped gill,0,0,0,,,
1880,80,2020,18,4,Cypre River,31,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1881,80,2020,18,4,Cypre River,32,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1882,80,2020,18,4,Cypre River,33,chum,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1883,80,2020,18,4,Cypre River,34,chum,51,8,,2,,,,,,,,,,,,,,1,3,,,,,,,,,,,bird x 3,2,1,0,,,
1884,80,2020,18,4,Cypre River,35,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1885,80,2020,18,4,Cypre River,36,chum,46,7,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,fish,1,1,0,,,
1886,80,2020,18,4,Cypre River,37,chum,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1887,80,2020,18,4,Cypre River,38,chum,53,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1888,80,2020,18,4,Cypre River,39,chum,48,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1889,80,2020,18,4,Cypre River,40,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1890,80,2020,18,4,Cypre River,41,chum,44,5,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
1891,80,2020,18,4,Cypre River,42,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1892,80,2020,18,4,Cypre River,43,chum,44,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1893,80,2020,18,4,Cypre River,44,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1894,80,2020,18,4,Cypre River,45,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1895,80,2020,18,4,Cypre River,46,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1896,80,2020,18,4,Cypre River,47,chum,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1897,80,2020,18,4,Cypre River,48,chinook,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,eroded tail,0,0,0,,,
1898,81,2020,18,4,Ritchie Bay,1,chum,52,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,0,,,
1899,81,2020,18,4,Ritchie Bay,2,chum,55,8,,,2,,,,,,,1,,,,,,1,,,,,,,,,,,,,3,1,0,,,
1900,81,2020,18,4,Ritchie Bay,3,chum,54,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1901,81,2020,18,4,Ritchie Bay,4,chum,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1902,81,2020,18,4,Ritchie Bay,5,chum,53,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1903,81,2020,18,4,Ritchie Bay,6,chum,55,9,,1,3,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,,,
1904,81,2020,18,4,Ritchie Bay,7,chum,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1905,81,2020,18,4,Ritchie Bay,8,chum,53,9,1,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,2,1,0,,,
1906,81,2020,18,4,Ritchie Bay,9,chum,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1907,81,2020,18,4,Ritchie Bay,10,chum,59,10,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,flank,2,1,0,,,
1908,81,2020,18,4,Ritchie Bay,11,chum,51,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1909,81,2020,18,4,Ritchie Bay,12,chum,47,7,,3,,,,,,,1,,,,,,,1,,,1,,,,,,,,,cs,4,1,0,,,
1910,81,2020,18,4,Ritchie Bay,13,chum,53,8,1,1,2,,,,,,1,,,,,,,,,,,,,,,,,,,,5,1,0,,,
1911,81,2020,18,4,Ritchie Bay,14,chum,53,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1912,81,2020,18,4,Ritchie Bay,15,chum,51,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1913,81,2020,18,4,Ritchie Bay,16,chum,53,9,,3,2,,,,,,,,,,,,,2,,,2,,,,,,,,,"chal scar, anal fin",5,1,0,,,
1914,81,2020,18,4,Ritchie Bay,17,chum,50,8,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1915,81,2020,18,4,Ritchie Bay,18,chum,52,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1916,81,2020,18,4,Ritchie Bay,19,chum,48,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1917,81,2020,18,4,Ritchie Bay,20,chum,54,10,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,,,
1918,81,2020,18,4,Ritchie Bay,21,chum,58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,0,,,
1919,81,2020,18,4,Ritchie Bay,22,chum,54,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1920,81,2020,18,4,Ritchie Bay,23,chum,58,9,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,1,0,,,
1921,81,2020,18,4,Ritchie Bay,24,chum,55,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1922,81,2020,18,4,Ritchie Bay,25,chum,54,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1923,81,2020,18,4,Ritchie Bay,26,chum,54,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1924,81,2020,18,4,Ritchie Bay,27,chum,54,8,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,4,1,0,,,
1925,81,2020,18,4,Ritchie Bay,28,chum,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1926,81,2020,18,4,Ritchie Bay,29,chum,55,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1927,81,2020,18,4,Ritchie Bay,30,chum,53,8,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1928,81,2020,18,4,Ritchie Bay,31,chum,50,7,,1,1,,,,,,,,,,,,,1,,,1,,,1,,,,,,chal scar,2,1,0,,,
1929,81,2020,18,4,Ritchie Bay,32,chum,51,9,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,3,1,0,,,
1930,81,2020,18,4,Ritchie Bay,33,chum,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1931,81,2020,18,4,Ritchie Bay,34,chum,53,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1932,81,2020,18,4,Ritchie Bay,35,chum,57,9,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1933,81,2020,18,4,Ritchie Bay,36,chum,54,9,,1,,,,,,,2,,,,,,,1,,,,,,,,,,,,,3,1,0,,,
1934,81,2020,18,4,Ritchie Bay,37,chum,53,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1935,81,2020,18,4,Ritchie Bay,38,chum,54,9,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,1,0,,,
1936,81,2020,18,4,Ritchie Bay,39,chum,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1937,81,2020,18,4,Ritchie Bay,40,chum,56,8,,,3,,1,,,,,,,,,,,2,,,,,,1,,,,1,,,4,1,1,,,
1938,81,2020,18,4,Ritchie Bay,41,chum,59,9,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
1939,81,2020,18,4,Ritchie Bay,42,chum,56,10,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,chal scar,1,1,0,,,
1940,81,2020,18,4,Ritchie Bay,43,chum,54,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1941,81,2020,18,4,Ritchie Bay,44,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1942,81,2020,18,4,Ritchie Bay,45,chum,51,8,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
1943,81,2020,18,4,Ritchie Bay,46,chum,47,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
1944,81,2020,18,4,Ritchie Bay,47,chum,53,9,1,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,chal scar,2,1,0,,,
1945,81,2020,18,4,Ritchie Bay,48,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1946,81,2020,18,4,Ritchie Bay,49,chum,53,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1947,81,2020,18,4,Ritchie Bay,50,chum,45,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1948,82,2020,24,4,North Meares,1,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1949,82,2020,24,4,North Meares,2,chum,47,7,,1,,,,,,,,,,,,,,1,,,1,,,1,,,,,,chal scar,1,1,0,,,
1950,82,2020,24,4,North Meares,3,chum,49,7,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,0,,,
1951,82,2020,24,4,North Meares,4,chum,55,9,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,2,1,0,,,
1952,82,2020,24,4,North Meares,5,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1953,82,2020,24,4,North Meares,6,chum,43,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
1954,82,2020,24,4,North Meares,7,chum,49,7,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,0,,,
1955,82,2020,24,4,North Meares,8,chum,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1956,82,2020,24,4,North Meares,9,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1957,82,2020,24,4,North Meares,10,chum,47,8,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1958,82,2020,24,4,North Meares,11,chum,44,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,,,
1959,82,2020,24,4,North Meares,12,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
